exchangeDate,buyCash,sellCash,sendRemit,receiveRemit,buyForeignCheck,exchangeRate,previousComparison,rateGap,usdConversionRate
2015-05-04,1088.22,1050.78,1079.8,1059.2,0.0,1069.5,1.4,2.0322,1.0
2015-04-30,1086.8,1049.4,1078.4,1057.8,0.0,1068.1,2.8,2.0302,1.0
2015-04-29,1089.65,1052.15,1081.2,1060.6,0.0,1070.9,3.6,2.0342,1.0
2015-04-28,1093.31,1055.69,1084.9,1064.1,0.0,1074.5,4.5,2.0312,1.0
2015-04-27,1097.89,1060.11,1089.4,1068.6,0.0,1079.0,4.2,2.0315,1.0
2015-04-24,1102.16,1064.24,1093.6,1072.8,0.0,1083.2,1.4,2.0312,1.0
2015-04-23,1100.74,1062.86,1092.2,1071.4,0.0,1081.8,1.7,2.0317,1.0
2015-04-22,1102.47,1064.53,1094.0,1073.0,0.0,1083.5,0.8,2.0315,1.0
2015-04-21,1101.65,1063.75,1093.1,1072.3,0.0,1082.7,2.4,2.0305,1.0
2015-04-20,1104.09,1066.11,1095.6,1074.6,0.0,1085.1,3.9,2.0302,1.0
2015-04-17,1108.06,1069.94,1099.5,1078.5,0.0,1089.0,7.0,2.0305,1.0
2015-04-16,1115.18,1076.82,1106.6,1085.4,0.0,1096.0,0.8,2.0304,1.0
2015-04-15,1116.0,1077.6,1107.4,1086.2,0.0,1096.8,0.2,2.0325,1.0
2015-04-14,1115.8,1077.4,1107.2,1086.0,0.0,1096.6,2.0,2.0315,1.0
2015-04-13,1113.76,1075.44,1105.2,1084.0,0.0,1094.6,0.7,2.0285,1.0
2015-04-10,1113.05,1074.75,1104.5,1083.3,0.0,1093.9,0.5,2.03,1.0
2015-04-09,1112.54,1074.26,1103.9,1082.9,0.0,1093.4,3.7,2.0309,1.0
2015-04-08,1108.77,1070.63,1100.2,1079.2,0.0,1089.7,3.7,2.0301,1.0
2015-04-07,1105.01,1066.99,1096.5,1075.5,0.0,1086.0,8.6,2.0297,1.0
2015-04-06,1113.76,1075.44,1105.2,1084.0,0.0,1094.6,3.4,2.0297,1.0
2015-04-03,1117.22,1078.78,1108.6,1087.4,0.0,1098.0,5.8,2.0297,1.0
2015-04-02,1123.12,1084.48,1114.4,1093.2,0.0,1103.8,5.6,2.0275,1.0
2015-04-01,1128.82,1089.98,1120.1,1098.7,0.0,1109.4,4.4,2.0262,1.0
2015-03-31,1124.34,1085.66,1115.7,1094.3,0.0,1105.0,0.7,2.0292,1.0
2015-03-30,1123.63,1084.97,1115.0,1093.6,0.0,1104.3,0.1,2.028,1.0
2015-03-27,1123.53,1084.87,1114.9,1093.5,0.0,1104.2,1.5,2.0277,1.0
2015-03-26,1122.0,1083.4,1113.3,1092.1,0.0,1102.7,4.4,2.0256,1.0
2015-03-25,1126.48,1087.72,1117.8,1096.4,0.0,1107.1,8.8,2.0227,1.0
2015-03-24,1135.43,1096.37,1126.7,1105.1,0.0,1115.9,5.8,2.0237,1.0
2015-03-23,1141.33,1102.07,1132.5,1110.9,0.0,1121.7,7.7,2.024,1.0
2015-03-20,1133.5,1094.5,1124.7,1103.3,0.0,1114.0,12.6,2.0232,1.0
2015-03-19,1146.32,1106.88,1137.5,1115.7,0.0,1126.6,3.5,2.026,1.0
2015-03-18,1149.88,1110.32,1141.0,1119.2,0.0,1130.1,3.8,2.0275,1.0
2015-03-17,1153.75,1114.05,1144.8,1123.0,0.0,1133.9,8.3,2.027,1.0
2015-03-16,1145.3,1105.9,1136.5,1114.7,0.0,1125.6,5.3,2.0265,1.0
2015-03-13,1150.7,1111.1,1141.8,1120.0,0.0,1130.9,4.3,2.0245,1.0
2015-03-12,1146.32,1106.88,1137.5,1115.7,0.0,1126.6,7.1,2.026,1.0
2015-03-11,1139.1,1099.9,1130.3,1108.7,0.0,1119.5,9.2,2.0279,1.0
2015-03-10,1129.74,1090.86,1121.0,1099.6,0.0,1110.3,10.8,2.0265,1.0
2015-03-09,1118.75,1080.25,1110.1,1088.9,0.0,1099.5,0.6,2.025,1.0
2015-03-06,1119.36,1080.84,1110.7,1089.5,0.0,1100.1,3.6,2.025,1.0
2015-03-05,1115.69,1077.31,1107.1,1085.9,0.0,1096.5,3.5,2.025,1.0
2015-03-04,1119.25,1080.75,1110.6,1089.4,0.0,1100.0,2.5,2.023,1.0
2015-03-03,1121.8,1083.2,1113.1,1091.9,0.0,1102.5,3.0,2.0227,1.0
2015-03-02,1118.75,1080.25,1110.1,1088.9,0.0,1099.5,0.3,2.023,1.0
2015-02-27,1118.44,1079.96,1109.8,1088.6,0.0,1099.2,3.3,2.0219,1.0
2015-02-26,1121.8,1083.2,1113.1,1091.9,0.0,1102.5,6.1,2.022,1.0
2015-02-25,1128.01,1089.19,1119.3,1097.9,0.0,1108.6,1.2,2.0215,1.0
2015-02-24,1129.23,1090.37,1120.5,1099.1,0.0,1109.8,8.5,2.021,1.0
2015-02-23,1120.58,1082.02,1111.9,1090.7,0.0,1101.3,2.6,2.0215,1.0
2015-02-17,1117.93,1079.47,1109.3,1088.1,0.0,1098.7,0.3,2.023,1.0
2015-02-16,1117.63,1079.17,1109.0,1087.8,0.0,1098.4,9.1,2.023,1.0
2015-02-13,1126.89,1088.11,1118.2,1096.8,0.0,1107.5,10.6,2.022,1.0
2015-02-12,1116.1,1077.7,1107.5,1086.3,0.0,1096.9,6.1,2.0217,1.0
2015-02-11,1109.89,1071.71,1101.3,1080.3,0.0,1090.8,6.2,2.0217,1.0
2015-02-10,1116.2,1077.8,1107.6,1086.4,0.0,1097.0,8.7,2.0222,1.0
2015-02-09,1107.35,1069.25,1098.8,1077.8,0.0,1088.3,0.9,2.0215,1.0
2015-02-06,1108.27,1070.13,1099.7,1078.7,0.0,1089.2,0.0,2.021,1.0
2015-02-05,1108.27,1070.13,1099.7,1078.7,0.0,1089.2,9.1,2.0235,1.0
2015-02-04,1117.53,1079.07,1108.9,1087.7,0.0,1098.3,2.9,2.021,1.0
2015-02-03,1120.48,1081.92,1111.8,1090.6,0.0,1101.2,5.3,2.0195,1.0
2015-02-02,1115.08,1076.72,1106.5,1085.3,0.0,1095.9,5.1,2.0212,1.0
2015-01-30,1109.89,1071.71,1101.3,1080.3,0.0,1090.8,7.9,2.0209,1.0
2015-01-29,1101.86,1063.94,1093.3,1072.5,0.0,1082.9,0.8,2.0205,1.0
2015-01-28,1101.04,1063.16,1092.5,1071.7,0.0,1082.1,2.8,2.018,1.0
2015-01-27,1098.19,1060.41,1089.7,1068.9,0.0,1079.3,4.8,2.019,1.0
2015-01-26,1103.08,1065.12,1094.6,1073.6,0.0,1084.1,1.2,2.0177,1.0
2015-01-23,1104.3,1066.3,1095.8,1074.8,0.0,1085.3,1.5,2.0182,1.0
2015-01-22,1105.82,1067.78,1097.3,1076.3,0.0,1086.8,2.4,2.0167,1.0
2015-01-21,1103.38,1065.42,1094.9,1073.9,0.0,1084.4,4.6,2.0185,1.0
2015-01-20,1098.7,1060.9,1090.2,1069.4,0.0,1079.8,2.5,2.0187,1.0
2015-01-19,1096.16,1058.44,1087.7,1066.9,0.0,1077.3,6.8,2.018,1.0
2015-01-16,1103.08,1065.12,1094.6,1073.6,0.0,1084.1,4.2,2.018,1.0
2015-01-15,1098.8,1061.0,1090.3,1069.5,0.0,1079.9,1.6,2.0182,1.0
2015-01-14,1100.43,1062.57,1091.9,1071.1,0.0,1081.5,1.5,2.0165,1.0
2015-01-13,1101.96,1064.04,1093.4,1072.6,0.0,1083.0,9.2,2.0165,1.0
2015-01-12,1111.32,1073.08,1102.7,1081.7,0.0,1092.2,6.3,2.0167,1.0
2015-01-09,1117.73,1079.27,1109.1,1087.9,0.0,1098.5,1.2,2.0162,1.0
2015-01-08,1118.95,1080.45,1110.3,1089.1,0.0,1099.7,4.2,2.0165,1.0
2015-01-07,1123.22,1084.58,1114.5,1093.3,0.0,1103.9,4.8,2.0177,1.0
2015-01-06,1128.11,1089.29,1119.4,1098.0,0.0,1108.7,6.1,2.018,1.0
2015-01-05,1121.9,1083.3,1113.2,1092.0,0.0,1102.6,3.4,2.0175,1.0
2015-01-02,1118.44,1079.96,1109.8,1088.6,0.0,1099.2,0.0,2.0212,1.0
